,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
15,tune,dummy,MSE,0.12137483805418015,random_no_constants,8,50,30,90,30,40,80,1,40,1
16,tune,dummy,Misrankings score,0.7483164983164983,random_no_constants,8,50,30,90,30,40,80,1,40,1
17,tune,dummy,Loss,0.9609130271424607,random_no_constants,8,50,30,90,30,40,80,1,40,1
18,test,transformer,MSE,0.14823776483535767,random_no_constants,8,50,30,90,30,40,80,1,40,1
19,test,transformer,Misrankings score,0.7297979797979798,random_no_constants,8,50,30,90,30,40,80,1,40,1
20,test,transformer,Loss,0.9302759074105658,random_no_constants,8,50,30,90,30,40,80,1,40,1
21,test,dummy,MSE,0.12137483805418015,random_no_constants,8,50,30,90,30,40,80,1,40,1
22,test,dummy,Misrankings score,0.7483164983164983,random_no_constants,8,50,30,90,30,40,80,1,40,1
23,test,dummy,Loss,0.9609130271424607,random_no_constants,8,50,30,90,30,40,80,1,40,1
24,test,ELA,Loss,0.9691067116844,random_no_constants,8,50,30,90,30,40,80,1,40,1
0,train,transformer,MSE,0.0837196558713913,random_no_constants,9,50,30,50,20,10,100,3,100,3
1,train,transformer,Misrankings score,0.8125564588979223,random_no_constants,9,50,30,50,20,10,100,3,100,3
2,train,transformer,Loss,0.9703611141633167,random_no_constants,9,50,30,50,20,10,100,3,100,3
3,train,dummy,MSE,0.1159871518611908,random_no_constants,9,50,30,50,20,10,100,3,100,3
4,train,dummy,Misrankings score,0.766576332429991,random_no_constants,9,50,30,50,20,10,100,3,100,3
5,train,dummy,Loss,0.9703611141633167,random_no_constants,9,50,30,50,20,10,100,3,100,3
6,val,transformer,MSE,0.0757540836930275,random_no_constants,9,50,30,50,20,10,100,3,100,3
7,val,transformer,Misrankings score,0.8240740740740741,random_no_constants,9,50,30,50,20,10,100,3,100,3
8,val,transformer,Loss,0.9672551504514679,random_no_constants,9,50,30,50,20,10,100,3,100,3
9,val,dummy,MSE,0.10783948749303818,random_no_constants,9,50,30,50,20,10,100,3,100,3
10,val,dummy,Misrankings score,0.7777777777777778,random_no_constants,9,50,30,50,20,10,100,3,100,3
11,val,dummy,Loss,0.9672551504514679,random_no_constants,9,50,30,50,20,10,100,3,100,3
12,tune,transformer,MSE,0.09674733877182007,random_no_constants,9,50,30,50,20,10,100,3,100,3
13,tune,transformer,Misrankings score,0.7727272727272727,random_no_constants,9,50,30,50,20,10,100,3,100,3
14,tune,transformer,Loss,0.9553197721402411,random_no_constants,9,50,30,50,20,10,100,3,100,3
15,tune,dummy,MSE,0.12956228852272034,random_no_constants,9,50,30,50,20,10,100,3,100,3
16,tune,dummy,Misrankings score,0.7348484848484849,random_no_constants,9,50,30,50,20,10,100,3,100,3
17,tune,dummy,Loss,0.9553197721402411,random_no_constants,9,50,30,50,20,10,100,3,100,3
18,test,transformer,MSE,0.09674733877182007,random_no_constants,9,50,30,50,20,10,100,3,100,3
19,test,transformer,Misrankings score,0.7727272727272727,random_no_constants,9,50,30,50,20,10,100,3,100,3
20,test,transformer,Loss,0.9553197721402411,random_no_constants,9,50,30,50,20,10,100,3,100,3
21,test,dummy,MSE,0.12956228852272034,random_no_constants,9,50,30,50,20,10,100,3,100,3
22,test,dummy,Misrankings score,0.7348484848484849,random_no_constants,9,50,30,50,20,10,100,3,100,3
23,test,dummy,Loss,0.9553197721402411,random_no_constants,9,50,30,50,20,10,100,3,100,3
24,test,ELA,Loss,0.9537371309553151,random_no_constants,9,50,30,50,20,10,100,3,100,3
