,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
23,test,dummy,Loss,0.7830610375787156,random_no_constants,4,50,10,80,10,10,60,2,40,2
24,test,ELA,Loss,0.899380095960382,random_no_constants,4,50,10,80,10,10,60,2,40,2
0,train,transformer,MSE,0.1510085165500641,random_no_constants,5,50,10,60,20,40,100,2,40,3
1,train,transformer,Misrankings score,0.4647048138056312,random_no_constants,5,50,10,60,20,40,100,2,40,3
2,train,transformer,Loss,0.6466400638259491,random_no_constants,5,50,10,60,20,40,100,2,40,3
3,train,dummy,MSE,0.1414080113172531,random_no_constants,5,50,10,60,20,40,100,2,40,3
4,train,dummy,Misrankings score,0.49206176203451407,random_no_constants,5,50,10,60,20,40,100,2,40,3
5,train,dummy,Loss,0.7407442213469106,random_no_constants,5,50,10,60,20,40,100,2,40,3
6,val,transformer,MSE,0.16176541149616241,random_no_constants,5,50,10,60,20,40,100,2,40,3
7,val,transformer,Misrankings score,0.4774957698815567,random_no_constants,5,50,10,60,20,40,100,2,40,3
8,val,transformer,Loss,0.6903593290853707,random_no_constants,5,50,10,60,20,40,100,2,40,3
9,val,dummy,MSE,0.1497984528541565,random_no_constants,5,50,10,60,20,40,100,2,40,3
10,val,dummy,Misrankings score,0.511336717428088,random_no_constants,5,50,10,60,20,40,100,2,40,3
11,val,dummy,Loss,0.7567203994584715,random_no_constants,5,50,10,60,20,40,100,2,40,3
12,tune,transformer,MSE,0.1540137082338333,random_no_constants,5,50,10,60,20,40,100,2,40,3
13,tune,transformer,Misrankings score,0.45820642978003384,random_no_constants,5,50,10,60,20,40,100,2,40,3
14,tune,transformer,Loss,0.6248309563433196,random_no_constants,5,50,10,60,20,40,100,2,40,3
15,tune,dummy,MSE,0.14532972872257233,random_no_constants,5,50,10,60,20,40,100,2,40,3
16,tune,dummy,Misrankings score,0.5028764805414552,random_no_constants,5,50,10,60,20,40,100,2,40,3
17,tune,dummy,Loss,0.7387381846709905,random_no_constants,5,50,10,60,20,40,100,2,40,3
18,test,transformer,MSE,0.1540137082338333,random_no_constants,5,50,10,60,20,40,100,2,40,3
19,test,transformer,Misrankings score,0.45820642978003384,random_no_constants,5,50,10,60,20,40,100,2,40,3
20,test,transformer,Loss,0.6248309563433196,random_no_constants,5,50,10,60,20,40,100,2,40,3
21,test,dummy,MSE,0.14532972872257233,random_no_constants,5,50,10,60,20,40,100,2,40,3
22,test,dummy,Misrankings score,0.5028764805414552,random_no_constants,5,50,10,60,20,40,100,2,40,3
23,test,dummy,Loss,0.7387381846709905,random_no_constants,5,50,10,60,20,40,100,2,40,3
24,test,ELA,Loss,0.8748880551747494,random_no_constants,5,50,10,60,20,40,100,2,40,3
0,train,transformer,MSE,0.10108152031898499,random_no_constants,6,50,10,60,30,30,40,2,20,1
1,train,transformer,Misrankings score,0.6447229791099001,random_no_constants,6,50,10,60,30,30,40,2,20,1
2,train,transformer,Loss,0.8317660012911166,random_no_constants,6,50,10,60,30,30,40,2,20,1
3,train,dummy,MSE,0.14365476369857788,random_no_constants,6,50,10,60,30,30,40,2,20,1
4,train,dummy,Misrankings score,0.4950408719346049,random_no_constants,6,50,10,60,30,30,40,2,20,1
5,train,dummy,Loss,0.741070452404941,random_no_constants,6,50,10,60,30,30,40,2,20,1
6,val,transformer,MSE,0.09521770477294922,random_no_constants,6,50,10,60,30,30,40,2,20,1
7,val,transformer,Misrankings score,0.63248730964467,random_no_constants,6,50,10,60,30,30,40,2,20,1
8,val,transformer,Loss,0.8526675996952591,random_no_constants,6,50,10,60,30,30,40,2,20,1
9,val,dummy,MSE,0.14280754327774048,random_no_constants,6,50,10,60,30,30,40,2,20,1
10,val,dummy,Misrankings score,0.49780033840947546,random_no_constants,6,50,10,60,30,30,40,2,20,1
11,val,dummy,Loss,0.7718580038855555,random_no_constants,6,50,10,60,30,30,40,2,20,1
12,tune,transformer,MSE,0.10762656480073929,random_no_constants,6,50,10,60,30,30,40,2,20,1
13,tune,transformer,Misrankings score,0.6192893401015228,random_no_constants,6,50,10,60,30,30,40,2,20,1
14,tune,transformer,Loss,0.8063769430846316,random_no_constants,6,50,10,60,30,30,40,2,20,1
15,tune,dummy,MSE,0.14200083911418915,random_no_constants,6,50,10,60,30,30,40,2,20,1
16,tune,dummy,Misrankings score,0.477834179357022,random_no_constants,6,50,10,60,30,30,40,2,20,1
17,tune,dummy,Loss,0.7054996089745292,random_no_constants,6,50,10,60,30,30,40,2,20,1
18,test,transformer,MSE,0.10762656480073929,random_no_constants,6,50,10,60,30,30,40,2,20,1
19,test,transformer,Misrankings score,0.6192893401015228,random_no_constants,6,50,10,60,30,30,40,2,20,1
20,test,transformer,Loss,0.8063769430846316,random_no_constants,6,50,10,60,30,30,40,2,20,1
21,test,dummy,MSE,0.14200083911418915,random_no_constants,6,50,10,60,30,30,40,2,20,1
22,test,dummy,Misrankings score,0.477834179357022,random_no_constants,6,50,10,60,30,30,40,2,20,1
23,test,dummy,Loss,0.7054996089745292,random_no_constants,6,50,10,60,30,30,40,2,20,1
24,test,ELA,Loss,0.8986217348211347,random_no_constants,6,50,10,60,30,30,40,2,20,1
0,train,transformer,MSE,0.08469855785369873,random_no_constants,7,50,10,100,50,50,20,3,20,2
1,train,transformer,Misrankings score,0.6934059945504087,random_no_constants,7,50,10,100,50,50,20,3,20,2
2,train,transformer,Loss,0.8550539511813999,random_no_constants,7,50,10,100,50,50,20,3,20,2
3,train,dummy,MSE,0.14420287311077118,random_no_constants,7,50,10,100,50,50,20,3,20,2
4,train,dummy,Misrankings score,0.4944232515894641,random_no_constants,7,50,10,100,50,50,20,3,20,2
5,train,dummy,Loss,0.7464491793581627,random_no_constants,7,50,10,100,50,50,20,3,20,2
6,val,transformer,MSE,0.08085326850414276,random_no_constants,7,50,10,100,50,50,20,3,20,2
7,val,transformer,Misrankings score,0.7150592216582065,random_no_constants,7,50,10,100,50,50,20,3,20,2
8,val,transformer,Loss,0.8622751168822715,random_no_constants,7,50,10,100,50,50,20,3,20,2
9,val,dummy,MSE,0.14281104505062103,random_no_constants,7,50,10,100,50,50,20,3,20,2
10,val,dummy,Misrankings score,0.5021996615905245,random_no_constants,7,50,10,100,50,50,20,3,20,2
11,val,dummy,Loss,0.7235312319631151,random_no_constants,7,50,10,100,50,50,20,3,20,2
12,tune,transformer,MSE,0.0938110277056694,random_no_constants,7,50,10,100,50,50,20,3,20,2
13,tune,transformer,Misrankings score,0.6737732656514382,random_no_constants,7,50,10,100,50,50,20,3,20,2
14,tune,transformer,Loss,0.8524209987138601,random_no_constants,7,50,10,100,50,50,20,3,20,2
15,tune,dummy,MSE,0.14138559997081757,random_no_constants,7,50,10,100,50,50,20,3,20,2
16,tune,dummy,Misrankings score,0.4906937394247039,random_no_constants,7,50,10,100,50,50,20,3,20,2
17,tune,dummy,Loss,0.7297338020349813,random_no_constants,7,50,10,100,50,50,20,3,20,2
18,test,transformer,MSE,0.0938110277056694,random_no_constants,7,50,10,100,50,50,20,3,20,2
19,test,transformer,Misrankings score,0.6737732656514382,random_no_constants,7,50,10,100,50,50,20,3,20,2
20,test,transformer,Loss,0.8524209987138601,random_no_constants,7,50,10,100,50,50,20,3,20,2
21,test,dummy,MSE,0.14138559997081757,random_no_constants,7,50,10,100,50,50,20,3,20,2
22,test,dummy,Misrankings score,0.4906937394247039,random_no_constants,7,50,10,100,50,50,20,3,20,2
23,test,dummy,Loss,0.7297338020349813,random_no_constants,7,50,10,100,50,50,20,3,20,2
24,test,ELA,Loss,0.883876265725464,random_no_constants,7,50,10,100,50,50,20,3,20,2
0,train,transformer,MSE,0.06380797177553177,random_no_constants,8,50,10,80,40,20,100,3,80,3
1,train,transformer,Misrankings score,0.736566757493188,random_no_constants,8,50,10,80,40,20,100,3,80,3
2,train,transformer,Loss,0.8945190911203026,random_no_constants,8,50,10,80,40,20,100,3,80,3
3,train,dummy,MSE,0.14275769889354706,random_no_constants,8,50,10,80,40,20,100,3,80,3
4,train,dummy,Misrankings score,0.4951135331516803,random_no_constants,8,50,10,80,40,20,100,3,80,3
5,train,dummy,Loss,0.7445566524299169,random_no_constants,8,50,10,80,40,20,100,3,80,3
6,val,transformer,MSE,0.07526940107345581,random_no_constants,8,50,10,80,40,20,100,3,80,3
7,val,transformer,Misrankings score,0.6930626057529611,random_no_constants,8,50,10,80,40,20,100,3,80,3
8,val,transformer,Loss,0.8602468560627156,random_no_constants,8,50,10,80,40,20,100,3,80,3
9,val,dummy,MSE,0.14134050905704498,random_no_constants,8,50,10,80,40,20,100,3,80,3
10,val,dummy,Misrankings score,0.5008460236886633,random_no_constants,8,50,10,80,40,20,100,3,80,3
11,val,dummy,Loss,0.7312516500272221,random_no_constants,8,50,10,80,40,20,100,3,80,3
12,tune,transformer,MSE,0.07506216317415237,random_no_constants,8,50,10,80,40,20,100,3,80,3
13,tune,transformer,Misrankings score,0.7123519458544839,random_no_constants,8,50,10,80,40,20,100,3,80,3
14,tune,transformer,Loss,0.8422960429654403,random_no_constants,8,50,10,80,40,20,100,3,80,3
15,tune,dummy,MSE,0.1432478278875351,random_no_constants,8,50,10,80,40,20,100,3,80,3
16,tune,dummy,Misrankings score,0.4967851099830795,random_no_constants,8,50,10,80,40,20,100,3,80,3
17,tune,dummy,Loss,0.7512351091305685,random_no_constants,8,50,10,80,40,20,100,3,80,3
18,test,transformer,MSE,0.07506216317415237,random_no_constants,8,50,10,80,40,20,100,3,80,3
19,test,transformer,Misrankings score,0.7123519458544839,random_no_constants,8,50,10,80,40,20,100,3,80,3
20,test,transformer,Loss,0.8422960429654403,random_no_constants,8,50,10,80,40,20,100,3,80,3
21,test,dummy,MSE,0.1432478278875351,random_no_constants,8,50,10,80,40,20,100,3,80,3
22,test,dummy,Misrankings score,0.4967851099830795,random_no_constants,8,50,10,80,40,20,100,3,80,3
23,test,dummy,Loss,0.7512351091305685,random_no_constants,8,50,10,80,40,20,100,3,80,3
24,test,ELA,Loss,0.8706708025012506,random_no_constants,8,50,10,80,40,20,100,3,80,3
0,train,transformer,MSE,0.07522878795862198,random_no_constants,9,50,10,80,30,10,100,2,80,3
1,train,transformer,Misrankings score,0.716802906448683,random_no_constants,9,50,10,80,30,10,100,2,80,3
2,train,transformer,Loss,0.8785331431335173,random_no_constants,9,50,10,80,30,10,100,2,80,3
3,train,dummy,MSE,0.14137957990169525,random_no_constants,9,50,10,80,30,10,100,2,80,3
4,train,dummy,Misrankings score,0.49224341507720254,random_no_constants,9,50,10,80,30,10,100,2,80,3
5,train,dummy,Loss,0.736535650954491,random_no_constants,9,50,10,80,30,10,100,2,80,3
6,val,transformer,MSE,0.0704125389456749,random_no_constants,9,50,10,80,30,10,100,2,80,3
7,val,transformer,Misrankings score,0.716751269035533,random_no_constants,9,50,10,80,30,10,100,2,80,3
8,val,transformer,Loss,0.8907204925162313,random_no_constants,9,50,10,80,30,10,100,2,80,3
9,val,dummy,MSE,0.14360472559928894,random_no_constants,9,50,10,80,30,10,100,2,80,3
10,val,dummy,Misrankings score,0.4920473773265651,random_no_constants,9,50,10,80,30,10,100,2,80,3
11,val,dummy,Loss,0.7530800919438867,random_no_constants,9,50,10,80,30,10,100,2,80,3
12,tune,transformer,MSE,0.0729755163192749,random_no_constants,9,50,10,80,30,10,100,2,80,3
13,tune,transformer,Misrankings score,0.723181049069374,random_no_constants,9,50,10,80,30,10,100,2,80,3
14,tune,transformer,Loss,0.9064228282713904,random_no_constants,9,50,10,80,30,10,100,2,80,3
15,tune,dummy,MSE,0.14823941886425018,random_no_constants,9,50,10,80,30,10,100,2,80,3
16,tune,dummy,Misrankings score,0.5248730964467005,random_no_constants,9,50,10,80,30,10,100,2,80,3
17,tune,dummy,Loss,0.8007972644624434,random_no_constants,9,50,10,80,30,10,100,2,80,3
18,test,transformer,MSE,0.0729755163192749,random_no_constants,9,50,10,80,30,10,100,2,80,3
19,test,transformer,Misrankings score,0.723181049069374,random_no_constants,9,50,10,80,30,10,100,2,80,3
20,test,transformer,Loss,0.9064228282713904,random_no_constants,9,50,10,80,30,10,100,2,80,3
21,test,dummy,MSE,0.14823941886425018,random_no_constants,9,50,10,80,30,10,100,2,80,3
22,test,dummy,Misrankings score,0.5248730964467005,random_no_constants,9,50,10,80,30,10,100,2,80,3
23,test,dummy,Loss,0.8007972644624434,random_no_constants,9,50,10,80,30,10,100,2,80,3
24,test,ELA,Loss,0.8894985708600786,random_no_constants,9,50,10,80,30,10,100,2,80,3
