,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
0,train,transformer,MSE,0.12203273922204971,random_no_constants,0,50,50,100,20,50,40,1,60,1
1,train,transformer,Misrankings score,0.7511891694109037,random_no_constants,0,50,50,100,20,50,40,1,60,1
2,train,transformer,Loss,0.9459836444441967,random_no_constants,0,50,50,100,20,50,40,1,60,1
3,train,dummy,MSE,0.12817159295082092,random_no_constants,0,50,50,100,20,50,40,1,60,1
4,train,dummy,Misrankings score,0.7503658982802781,random_no_constants,0,50,50,100,20,50,40,1,60,1
5,train,dummy,Loss,0.9464932884634208,random_no_constants,0,50,50,100,20,50,40,1,60,1
6,val,transformer,MSE,0.1263364553451538,random_no_constants,0,50,50,100,20,50,40,1,60,1
7,val,transformer,Misrankings score,0.7427350427350428,random_no_constants,0,50,50,100,20,50,40,1,60,1
8,val,transformer,Loss,0.9283274506794091,random_no_constants,0,50,50,100,20,50,40,1,60,1
9,val,dummy,MSE,0.13380293548107147,random_no_constants,0,50,50,100,20,50,40,1,60,1
10,val,dummy,Misrankings score,0.7401709401709402,random_no_constants,0,50,50,100,20,50,40,1,60,1
11,val,dummy,Loss,0.9283274506794091,random_no_constants,0,50,50,100,20,50,40,1,60,1
12,tune,transformer,MSE,0.12614434957504272,random_no_constants,0,50,50,100,20,50,40,1,60,1
13,tune,transformer,Misrankings score,0.7534013605442177,random_no_constants,0,50,50,100,20,50,40,1,60,1
14,tune,transformer,Loss,0.9412345470373368,random_no_constants,0,50,50,100,20,50,40,1,60,1
15,tune,dummy,MSE,0.1310441493988037,random_no_constants,0,50,50,100,20,50,40,1,60,1
16,tune,dummy,Misrankings score,0.7542517006802721,random_no_constants,0,50,50,100,20,50,40,1,60,1
17,tune,dummy,Loss,0.9412345470373368,random_no_constants,0,50,50,100,20,50,40,1,60,1
18,test,transformer,MSE,0.12614434957504272,random_no_constants,0,50,50,100,20,50,40,1,60,1
19,test,transformer,Misrankings score,0.7534013605442177,random_no_constants,0,50,50,100,20,50,40,1,60,1
20,test,transformer,Loss,0.9412345470373368,random_no_constants,0,50,50,100,20,50,40,1,60,1
21,test,dummy,MSE,0.1310441493988037,random_no_constants,0,50,50,100,20,50,40,1,60,1
22,test,dummy,Misrankings score,0.7542517006802721,random_no_constants,0,50,50,100,20,50,40,1,60,1
23,test,dummy,Loss,0.9412345470373368,random_no_constants,0,50,50,100,20,50,40,1,60,1
24,test,ELA,Loss,0.9363495121747935,random_no_constants,0,50,50,100,20,50,40,1,60,1
0,train,transformer,MSE,0.09930457919836044,random_no_constants,1,50,50,30,10,10,100,2,60,2
1,train,transformer,Misrankings score,0.7794548115623856,random_no_constants,1,50,50,30,10,10,100,2,60,2
2,train,transformer,Loss,0.9480790650963912,random_no_constants,1,50,50,30,10,10,100,2,60,2
3,train,dummy,MSE,0.12662120163440704,random_no_constants,1,50,50,30,10,10,100,2,60,2
4,train,dummy,Misrankings score,0.7529271862422247,random_no_constants,1,50,50,30,10,10,100,2,60,2
5,train,dummy,Loss,0.9480790650963912,random_no_constants,1,50,50,30,10,10,100,2,60,2
6,val,transformer,MSE,0.10180780291557312,random_no_constants,1,50,50,30,10,10,100,2,60,2
7,val,transformer,Misrankings score,0.7846153846153846,random_no_constants,1,50,50,30,10,10,100,2,60,2
8,val,transformer,Loss,0.9249974448241381,random_no_constants,1,50,50,30,10,10,100,2,60,2
9,val,dummy,MSE,0.13159655034542084,random_no_constants,1,50,50,30,10,10,100,2,60,2
10,val,dummy,Misrankings score,0.7512820512820513,random_no_constants,1,50,50,30,10,10,100,2,60,2
11,val,dummy,Loss,0.9249974448241381,random_no_constants,1,50,50,30,10,10,100,2,60,2
12,tune,transformer,MSE,0.09688211232423782,random_no_constants,1,50,50,30,10,10,100,2,60,2
13,tune,transformer,Misrankings score,0.7814625850340136,random_no_constants,1,50,50,30,10,10,100,2,60,2
14,tune,transformer,Loss,0.958715224996718,random_no_constants,1,50,50,30,10,10,100,2,60,2
15,tune,dummy,MSE,0.12492991983890533,random_no_constants,1,50,50,30,10,10,100,2,60,2
16,tune,dummy,Misrankings score,0.7508503401360545,random_no_constants,1,50,50,30,10,10,100,2,60,2
17,tune,dummy,Loss,0.958715224996718,random_no_constants,1,50,50,30,10,10,100,2,60,2
18,test,transformer,MSE,0.09688211232423782,random_no_constants,1,50,50,30,10,10,100,2,60,2
19,test,transformer,Misrankings score,0.7814625850340136,random_no_constants,1,50,50,30,10,10,100,2,60,2
20,test,transformer,Loss,0.958715224996718,random_no_constants,1,50,50,30,10,10,100,2,60,2
21,test,dummy,MSE,0.12492991983890533,random_no_constants,1,50,50,30,10,10,100,2,60,2
22,test,dummy,Misrankings score,0.7508503401360545,random_no_constants,1,50,50,30,10,10,100,2,60,2
23,test,dummy,Loss,0.958715224996718,random_no_constants,1,50,50,30,10,10,100,2,60,2
24,test,ELA,Loss,0.9546723692839129,random_no_constants,1,50,50,30,10,10,100,2,60,2
0,train,transformer,MSE,0.1079309806227684,random_no_constants,2,50,50,40,30,50,60,1,40,3
1,train,transformer,Misrankings score,0.7699414562751555,random_no_constants,2,50,50,40,30,50,60,1,40,3
2,train,transformer,Loss,0.9454213266756012,random_no_constants,2,50,50,40,30,50,60,1,40,3
3,train,dummy,MSE,0.12783610820770264,random_no_constants,2,50,50,40,30,50,60,1,40,3
4,train,dummy,Misrankings score,0.749817050859861,random_no_constants,2,50,50,40,30,50,60,1,40,3
5,train,dummy,Loss,0.9454213266756012,random_no_constants,2,50,50,40,30,50,60,1,40,3
6,val,transformer,MSE,0.10458729416131973,random_no_constants,2,50,50,40,30,50,60,1,40,3
7,val,transformer,Misrankings score,0.7581196581196581,random_no_constants,2,50,50,40,30,50,60,1,40,3
8,val,transformer,Loss,0.9408444823507437,random_no_constants,2,50,50,40,30,50,60,1,40,3
9,val,dummy,MSE,0.130720317363739,random_no_constants,2,50,50,40,30,50,60,1,40,3
10,val,dummy,Misrankings score,0.7341880341880341,random_no_constants,2,50,50,40,30,50,60,1,40,3
11,val,dummy,Loss,0.9408444823507437,random_no_constants,2,50,50,40,30,50,60,1,40,3
12,tune,transformer,MSE,0.1166611984372139,random_no_constants,2,50,50,40,30,50,60,1,40,3
13,tune,transformer,Misrankings score,0.7602040816326531,random_no_constants,2,50,50,40,30,50,60,1,40,3
14,tune,transformer,Loss,0.9369975218443349,random_no_constants,2,50,50,40,30,50,60,1,40,3
15,tune,dummy,MSE,0.13499662280082703,random_no_constants,2,50,50,40,30,50,60,1,40,3
16,tune,dummy,Misrankings score,0.7397959183673469,random_no_constants,2,50,50,40,30,50,60,1,40,3
17,tune,dummy,Loss,0.9369975218443349,random_no_constants,2,50,50,40,30,50,60,1,40,3
18,test,transformer,MSE,0.1166611984372139,random_no_constants,2,50,50,40,30,50,60,1,40,3
19,test,transformer,Misrankings score,0.7602040816326531,random_no_constants,2,50,50,40,30,50,60,1,40,3
20,test,transformer,Loss,0.9369975218443349,random_no_constants,2,50,50,40,30,50,60,1,40,3
21,test,dummy,MSE,0.13499662280082703,random_no_constants,2,50,50,40,30,50,60,1,40,3
22,test,dummy,Misrankings score,0.7397959183673469,random_no_constants,2,50,50,40,30,50,60,1,40,3
23,test,dummy,Loss,0.9369975218443349,random_no_constants,2,50,50,40,30,50,60,1,40,3
24,test,ELA,Loss,0.9374107637389548,random_no_constants,2,50,50,40,30,50,60,1,40,3
0,train,transformer,MSE,0.11480607837438583,random_no_constants,3,50,50,80,30,10,60,2,60,2
1,train,transformer,Misrankings score,0.7559458470545188,random_no_constants,3,50,50,80,30,10,60,2,60,2
2,train,transformer,Loss,0.9498089920420051,random_no_constants,3,50,50,80,30,10,60,2,60,2
3,train,dummy,MSE,0.12749508023262024,random_no_constants,3,50,50,80,30,10,60,2,60,2
4,train,dummy,Misrankings score,0.750182949140139,random_no_constants,3,50,50,80,30,10,60,2,60,2
5,train,dummy,Loss,0.9498089920420051,random_no_constants,3,50,50,80,30,10,60,2,60,2
6,val,transformer,MSE,0.11507487297058105,random_no_constants,3,50,50,80,30,10,60,2,60,2
7,val,transformer,Misrankings score,0.7538461538461538,random_no_constants,3,50,50,80,30,10,60,2,60,2
8,val,transformer,Loss,0.9581773834978669,random_no_constants,3,50,50,80,30,10,60,2,60,2
9,val,dummy,MSE,0.12589943408966064,random_no_constants,3,50,50,80,30,10,60,2,60,2
10,val,dummy,Misrankings score,0.7461538461538462,random_no_constants,3,50,50,80,30,10,60,2,60,2
11,val,dummy,Loss,0.9581773834978669,random_no_constants,3,50,50,80,30,10,60,2,60,2
12,tune,transformer,MSE,0.12375418841838837,random_no_constants,3,50,50,80,30,10,60,2,60,2
13,tune,transformer,Misrankings score,0.7482993197278912,random_no_constants,3,50,50,80,30,10,60,2,60,2
14,tune,transformer,Loss,0.925482866724319,random_no_constants,3,50,50,80,30,10,60,2,60,2
