,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
5,train,dummy,Loss,0.6981099375669239,random_no_constants,2,50,30,20,20,20,20,2,100,3
6,val,transformer,MSE,0.10387762635946274,random_no_constants,2,50,30,20,20,20,20,2,100,3
7,val,transformer,Misrankings score,0.6984924623115578,random_no_constants,2,50,30,20,20,20,20,2,100,3
8,val,transformer,Loss,0.7708805350388225,random_no_constants,2,50,30,20,20,20,20,2,100,3
9,val,dummy,MSE,0.15613417327404022,random_no_constants,2,50,30,20,20,20,20,2,100,3
10,val,dummy,Misrankings score,0.5514237855946399,random_no_constants,2,50,30,20,20,20,20,2,100,3
11,val,dummy,Loss,0.7225093389064152,random_no_constants,2,50,30,20,20,20,20,2,100,3
12,tune,transformer,MSE,0.10335128754377365,random_no_constants,2,50,30,20,20,20,20,2,100,3
13,tune,transformer,Misrankings score,0.7376666666666667,random_no_constants,2,50,30,20,20,20,20,2,100,3
14,tune,transformer,Loss,0.8259616328815187,random_no_constants,2,50,30,20,20,20,20,2,100,3
15,tune,dummy,MSE,0.1621934026479721,random_no_constants,2,50,30,20,20,20,20,2,100,3
16,tune,dummy,Misrankings score,0.5256666666666666,random_no_constants,2,50,30,20,20,20,20,2,100,3
17,tune,dummy,Loss,0.7277638375564467,random_no_constants,2,50,30,20,20,20,20,2,100,3
18,test,transformer,MSE,0.10335128754377365,random_no_constants,2,50,30,20,20,20,20,2,100,3
19,test,transformer,Misrankings score,0.7376666666666667,random_no_constants,2,50,30,20,20,20,20,2,100,3
20,test,transformer,Loss,0.8259616328815187,random_no_constants,2,50,30,20,20,20,20,2,100,3
21,test,dummy,MSE,0.1621934026479721,random_no_constants,2,50,30,20,20,20,20,2,100,3
22,test,dummy,Misrankings score,0.5256666666666666,random_no_constants,2,50,30,20,20,20,20,2,100,3
23,test,dummy,Loss,0.7277638375564467,random_no_constants,2,50,30,20,20,20,20,2,100,3
24,test,ELA,Loss,0.8896001016042913,random_no_constants,2,50,30,20,20,20,20,2,100,3
0,train,transformer,MSE,0.16050855815410614,random_no_constants,3,50,30,90,50,20,40,1,60,2
1,train,transformer,Misrankings score,0.5492114695340502,random_no_constants,3,50,30,90,50,20,40,1,60,2
2,train,transformer,Loss,0.7066834401603349,random_no_constants,3,50,30,90,50,20,40,1,60,2
3,train,dummy,MSE,0.15800799429416656,random_no_constants,3,50,30,90,50,20,40,1,60,2
4,train,dummy,Misrankings score,0.5326523297491039,random_no_constants,3,50,30,90,50,20,40,1,60,2
5,train,dummy,Loss,0.706422353314923,random_no_constants,3,50,30,90,50,20,40,1,60,2
6,val,transformer,MSE,0.16474659740924835,random_no_constants,3,50,30,90,50,20,40,1,60,2
7,val,transformer,Misrankings score,0.5463986599664992,random_no_constants,3,50,30,90,50,20,40,1,60,2
8,val,transformer,Loss,0.7302175972807057,random_no_constants,3,50,30,90,50,20,40,1,60,2
9,val,dummy,MSE,0.1574326753616333,random_no_constants,3,50,30,90,50,20,40,1,60,2
10,val,dummy,Misrankings score,0.5370184254606365,random_no_constants,3,50,30,90,50,20,40,1,60,2
11,val,dummy,Loss,0.7410268012521739,random_no_constants,3,50,30,90,50,20,40,1,60,2
12,tune,transformer,MSE,0.16252650320529938,random_no_constants,3,50,30,90,50,20,40,1,60,2
13,tune,transformer,Misrankings score,0.5423333333333333,random_no_constants,3,50,30,90,50,20,40,1,60,2
14,tune,transformer,Loss,0.667570539044169,random_no_constants,3,50,30,90,50,20,40,1,60,2
15,tune,dummy,MSE,0.16617152094841003,random_no_constants,3,50,30,90,50,20,40,1,60,2
16,tune,dummy,Misrankings score,0.5443333333333333,random_no_constants,3,50,30,90,50,20,40,1,60,2
17,tune,dummy,Loss,0.6688865729193659,random_no_constants,3,50,30,90,50,20,40,1,60,2
