,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
7,val,transformer,Misrankings score,0.6755793226381461,random_no_constants,1,50,50,80,20,10,80,3,100,1
8,val,transformer,Loss,0.8724047356779037,random_no_constants,1,50,50,80,20,10,80,3,100,1
9,val,dummy,MSE,0.17614735662937164,random_no_constants,1,50,50,80,20,10,80,3,100,1
10,val,dummy,Misrankings score,0.6310160427807486,random_no_constants,1,50,50,80,20,10,80,3,100,1
11,val,dummy,Loss,0.7247067348334159,random_no_constants,1,50,50,80,20,10,80,3,100,1
12,tune,transformer,MSE,0.14459511637687683,random_no_constants,1,50,50,80,20,10,80,3,100,1
13,tune,transformer,Misrankings score,0.6809269162210339,random_no_constants,1,50,50,80,20,10,80,3,100,1
14,tune,transformer,Loss,0.8546676367173378,random_no_constants,1,50,50,80,20,10,80,3,100,1
15,tune,dummy,MSE,0.18190142512321472,random_no_constants,1,50,50,80,20,10,80,3,100,1
16,tune,dummy,Misrankings score,0.6033868092691622,random_no_constants,1,50,50,80,20,10,80,3,100,1
17,tune,dummy,Loss,0.7326608608453384,random_no_constants,1,50,50,80,20,10,80,3,100,1
18,test,transformer,MSE,0.14459511637687683,random_no_constants,1,50,50,80,20,10,80,3,100,1
19,test,transformer,Misrankings score,0.6809269162210339,random_no_constants,1,50,50,80,20,10,80,3,100,1
20,test,transformer,Loss,0.8546676367173378,random_no_constants,1,50,50,80,20,10,80,3,100,1
21,test,dummy,MSE,0.18190142512321472,random_no_constants,1,50,50,80,20,10,80,3,100,1
22,test,dummy,Misrankings score,0.6033868092691622,random_no_constants,1,50,50,80,20,10,80,3,100,1
23,test,dummy,Loss,0.7326608608453384,random_no_constants,1,50,50,80,20,10,80,3,100,1
24,test,ELA,Loss,0.90390141426617,random_no_constants,1,50,50,80,20,10,80,3,100,1
0,train,transformer,MSE,0.1706913560628891,random_no_constants,2,50,50,50,10,50,20,3,100,3
1,train,transformer,Misrankings score,0.6498084291187739,random_no_constants,2,50,50,50,10,50,20,3,100,3
2,train,transformer,Loss,0.8092057126731457,random_no_constants,2,50,50,50,10,50,20,3,100,3
3,train,dummy,MSE,0.18134434521198273,random_no_constants,2,50,50,50,10,50,20,3,100,3
4,train,dummy,Misrankings score,0.6489463601532567,random_no_constants,2,50,50,50,10,50,20,3,100,3
5,train,dummy,Loss,0.7443143354058888,random_no_constants,2,50,50,50,10,50,20,3,100,3
6,val,transformer,MSE,0.17290422320365906,random_no_constants,2,50,50,50,10,50,20,3,100,3
7,val,transformer,Misrankings score,0.6443850267379679,random_no_constants,2,50,50,50,10,50,20,3,100,3
8,val,transformer,Loss,0.8242082738971591,random_no_constants,2,50,50,50,10,50,20,3,100,3
9,val,dummy,MSE,0.18284600973129272,random_no_constants,2,50,50,50,10,50,20,3,100,3
10,val,dummy,Misrankings score,0.6488413547237076,random_no_constants,2,50,50,50,10,50,20,3,100,3
11,val,dummy,Loss,0.7466807241527674,random_no_constants,2,50,50,50,10,50,20,3,100,3
12,tune,transformer,MSE,0.1728878617286682,random_no_constants,2,50,50,50,10,50,20,3,100,3
13,tune,transformer,Misrankings score,0.6524064171122995,random_no_constants,2,50,50,50,10,50,20,3,100,3
14,tune,transformer,Loss,0.8267020579615221,random_no_constants,2,50,50,50,10,50,20,3,100,3
15,tune,dummy,MSE,0.179336279630661,random_no_constants,2,50,50,50,10,50,20,3,100,3
16,tune,dummy,Misrankings score,0.6631016042780749,random_no_constants,2,50,50,50,10,50,20,3,100,3
17,tune,dummy,Loss,0.7992047734630912,random_no_constants,2,50,50,50,10,50,20,3,100,3
18,test,transformer,MSE,0.1728878617286682,random_no_constants,2,50,50,50,10,50,20,3,100,3
19,test,transformer,Misrankings score,0.6524064171122995,random_no_constants,2,50,50,50,10,50,20,3,100,3
20,test,transformer,Loss,0.8267020579615221,random_no_constants,2,50,50,50,10,50,20,3,100,3
21,test,dummy,MSE,0.179336279630661,random_no_constants,2,50,50,50,10,50,20,3,100,3
22,test,dummy,Misrankings score,0.6631016042780749,random_no_constants,2,50,50,50,10,50,20,3,100,3
23,test,dummy,Loss,0.7992047734630912,random_no_constants,2,50,50,50,10,50,20,3,100,3
24,test,ELA,Loss,0.8942397986806842,random_no_constants,2,50,50,50,10,50,20,3,100,3
0,train,transformer,MSE,0.1555037498474121,random_no_constants,3,50,50,70,40,10,80,3,100,2
1,train,transformer,Misrankings score,0.6732758620689655,random_no_constants,3,50,50,70,40,10,80,3,100,2
2,train,transformer,Loss,0.8411691709594232,random_no_constants,3,50,50,70,40,10,80,3,100,2
3,train,dummy,MSE,0.18091513216495514,random_no_constants,3,50,50,70,40,10,80,3,100,2
4,train,dummy,Misrankings score,0.6144636015325671,random_no_constants,3,50,50,70,40,10,80,3,100,2
5,train,dummy,Loss,0.7476666964715963,random_no_constants,3,50,50,70,40,10,80,3,100,2
6,val,transformer,MSE,0.16337311267852783,random_no_constants,3,50,50,70,40,10,80,3,100,2
7,val,transformer,Misrankings score,0.661319073083779,random_no_constants,3,50,50,70,40,10,80,3,100,2
8,val,transformer,Loss,0.8511133281166888,random_no_constants,3,50,50,70,40,10,80,3,100,2
9,val,dummy,MSE,0.18773460388183594,random_no_constants,3,50,50,70,40,10,80,3,100,2
10,val,dummy,Misrankings score,0.6016042780748663,random_no_constants,3,50,50,70,40,10,80,3,100,2
11,val,dummy,Loss,0.7523874535700998,random_no_constants,3,50,50,70,40,10,80,3,100,2
12,tune,transformer,MSE,0.16154490411281586,random_no_constants,3,50,50,70,40,10,80,3,100,2
13,tune,transformer,Misrankings score,0.6381461675579323,random_no_constants,3,50,50,70,40,10,80,3,100,2
14,tune,transformer,Loss,0.7974949060051243,random_no_constants,3,50,50,70,40,10,80,3,100,2
15,tune,dummy,MSE,0.18066158890724182,random_no_constants,3,50,50,70,40,10,80,3,100,2
16,tune,dummy,Misrankings score,0.5971479500891266,random_no_constants,3,50,50,70,40,10,80,3,100,2
17,tune,dummy,Loss,0.7420452558970965,random_no_constants,3,50,50,70,40,10,80,3,100,2
18,test,transformer,MSE,0.16154490411281586,random_no_constants,3,50,50,70,40,10,80,3,100,2
19,test,transformer,Misrankings score,0.6381461675579323,random_no_constants,3,50,50,70,40,10,80,3,100,2
20,test,transformer,Loss,0.7974949060051243,random_no_constants,3,50,50,70,40,10,80,3,100,2
21,test,dummy,MSE,0.18066158890724182,random_no_constants,3,50,50,70,40,10,80,3,100,2
22,test,dummy,Misrankings score,0.5971479500891266,random_no_constants,3,50,50,70,40,10,80,3,100,2
23,test,dummy,Loss,0.7420452558970965,random_no_constants,3,50,50,70,40,10,80,3,100,2
24,test,ELA,Loss,0.882146363721716,random_no_constants,3,50,50,70,40,10,80,3,100,2
0,train,transformer,MSE,0.14664721488952637,random_no_constants,4,50,50,70,20,10,80,2,40,2
1,train,transformer,Misrankings score,0.6864942528735632,random_no_constants,4,50,50,70,20,10,80,2,40,2
2,train,transformer,Loss,0.859621820776949,random_no_constants,4,50,50,70,20,10,80,2,40,2
3,train,dummy,MSE,0.18140001595020294,random_no_constants,4,50,50,70,20,10,80,2,40,2
4,train,dummy,Misrankings score,0.649712643678161,random_no_constants,4,50,50,70,20,10,80,2,40,2
5,train,dummy,Loss,0.7407095634943814,random_no_constants,4,50,50,70,20,10,80,2,40,2
6,val,transformer,MSE,0.13797558844089508,random_no_constants,4,50,50,70,20,10,80,2,40,2
7,val,transformer,Misrankings score,0.6746880570409982,random_no_constants,4,50,50,70,20,10,80,2,40,2
8,val,transformer,Loss,0.9047359700818702,random_no_constants,4,50,50,70,20,10,80,2,40,2
9,val,dummy,MSE,0.18784600496292114,random_no_constants,4,50,50,70,20,10,80,2,40,2
10,val,dummy,Misrankings score,0.642602495543672,random_no_constants,4,50,50,70,20,10,80,2,40,2
11,val,dummy,Loss,0.7899240759621786,random_no_constants,4,50,50,70,20,10,80,2,40,2
12,tune,transformer,MSE,0.1518154889345169,random_no_constants,4,50,50,70,20,10,80,2,40,2
13,tune,transformer,Misrankings score,0.6880570409982175,random_no_constants,4,50,50,70,20,10,80,2,40,2
14,tune,transformer,Loss,0.8190939707426145,random_no_constants,4,50,50,70,20,10,80,2,40,2
15,tune,dummy,MSE,0.17870283126831055,random_no_constants,4,50,50,70,20,10,80,2,40,2
16,tune,dummy,Misrankings score,0.6541889483065954,random_no_constants,4,50,50,70,20,10,80,2,40,2
17,tune,dummy,Loss,0.7402978367226241,random_no_constants,4,50,50,70,20,10,80,2,40,2
18,test,transformer,MSE,0.1518154889345169,random_no_constants,4,50,50,70,20,10,80,2,40,2
19,test,transformer,Misrankings score,0.6880570409982175,random_no_constants,4,50,50,70,20,10,80,2,40,2
20,test,transformer,Loss,0.8190939707426145,random_no_constants,4,50,50,70,20,10,80,2,40,2
21,test,dummy,MSE,0.17870283126831055,random_no_constants,4,50,50,70,20,10,80,2,40,2
22,test,dummy,Misrankings score,0.6541889483065954,random_no_constants,4,50,50,70,20,10,80,2,40,2
23,test,dummy,Loss,0.7402978367226241,random_no_constants,4,50,50,70,20,10,80,2,40,2
24,test,ELA,Loss,0.9107744579709026,random_no_constants,4,50,50,70,20,10,80,2,40,2
0,train,transformer,MSE,0.13590991497039795,random_no_constants,5,50,50,50,50,50,100,2,20,3
1,train,transformer,Misrankings score,0.6992337164750958,random_no_constants,5,50,50,50,50,50,100,2,20,3
2,train,transformer,Loss,0.8714642851097297,random_no_constants,5,50,50,50,50,50,100,2,20,3
3,train,dummy,MSE,0.1826966106891632,random_no_constants,5,50,50,50,50,50,100,2,20,3
4,train,dummy,Misrankings score,0.6481800766283525,random_no_constants,5,50,50,50,50,50,100,2,20,3
5,train,dummy,Loss,0.7488339907964686,random_no_constants,5,50,50,50,50,50,100,2,20,3
6,val,transformer,MSE,0.13374368846416473,random_no_constants,5,50,50,50,50,50,100,2,20,3
7,val,transformer,Misrankings score,0.7156862745098039,random_no_constants,5,50,50,50,50,50,100,2,20,3
8,val,transformer,Loss,0.8926160782918237,random_no_constants,5,50,50,50,50,50,100,2,20,3
9,val,dummy,MSE,0.17184248566627502,random_no_constants,5,50,50,50,50,50,100,2,20,3
10,val,dummy,Misrankings score,0.6800356506238859,random_no_constants,5,50,50,50,50,50,100,2,20,3
11,val,dummy,Loss,0.7649509530806636,random_no_constants,5,50,50,50,50,50,100,2,20,3
12,tune,transformer,MSE,0.14259739220142365,random_no_constants,5,50,50,50,50,50,100,2,20,3
13,tune,transformer,Misrankings score,0.6800356506238859,random_no_constants,5,50,50,50,50,50,100,2,20,3
14,tune,transformer,Loss,0.8426990983647337,random_no_constants,5,50,50,50,50,50,100,2,20,3
15,tune,dummy,MSE,0.18226991593837738,random_no_constants,5,50,50,50,50,50,100,2,20,3
16,tune,dummy,Misrankings score,0.6470588235294118,random_no_constants,5,50,50,50,50,50,100,2,20,3
17,tune,dummy,Loss,0.7604736949016823,random_no_constants,5,50,50,50,50,50,100,2,20,3
18,test,transformer,MSE,0.14259739220142365,random_no_constants,5,50,50,50,50,50,100,2,20,3
19,test,transformer,Misrankings score,0.6800356506238859,random_no_constants,5,50,50,50,50,50,100,2,20,3
20,test,transformer,Loss,0.8426990983647337,random_no_constants,5,50,50,50,50,50,100,2,20,3
21,test,dummy,MSE,0.18226991593837738,random_no_constants,5,50,50,50,50,50,100,2,20,3
22,test,dummy,Misrankings score,0.6470588235294118,random_no_constants,5,50,50,50,50,50,100,2,20,3
23,test,dummy,Loss,0.7604736949016823,random_no_constants,5,50,50,50,50,50,100,2,20,3
24,test,ELA,Loss,0.8950364786305014,random_no_constants,5,50,50,50,50,50,100,2,20,3
0,train,transformer,MSE,0.16005578637123108,random_no_constants,6,50,50,30,50,50,100,3,80,2
1,train,transformer,Misrankings score,0.6683908045977012,random_no_constants,6,50,50,30,50,50,100,3,80,2
2,train,transformer,Loss,0.8400005345727282,random_no_constants,6,50,50,30,50,50,100,3,80,2
3,train,dummy,MSE,0.18213191628456116,random_no_constants,6,50,50,30,50,50,100,3,80,2
4,train,dummy,Misrankings score,0.6460727969348659,random_no_constants,6,50,50,30,50,50,100,3,80,2
5,train,dummy,Loss,0.7447955174151333,random_no_constants,6,50,50,30,50,50,100,3,80,2
6,val,transformer,MSE,0.15308715403079987,random_no_constants,6,50,50,30,50,50,100,3,80,2
7,val,transformer,Misrankings score,0.6827094474153298,random_no_constants,6,50,50,30,50,50,100,3,80,2
8,val,transformer,Loss,0.8602888289398213,random_no_constants,6,50,50,30,50,50,100,3,80,2
9,val,dummy,MSE,0.17793451249599457,random_no_constants,6,50,50,30,50,50,100,3,80,2
10,val,dummy,Misrankings score,0.6639928698752228,random_no_constants,6,50,50,30,50,50,100,3,80,2
11,val,dummy,Loss,0.7739481613004547,random_no_constants,6,50,50,30,50,50,100,3,80,2
12,tune,transformer,MSE,0.15893866121768951,random_no_constants,6,50,50,30,50,50,100,3,80,2
13,tune,transformer,Misrankings score,0.6827094474153298,random_no_constants,6,50,50,30,50,50,100,3,80,2
14,tune,transformer,Loss,0.8521829853944636,random_no_constants,6,50,50,30,50,50,100,3,80,2
15,tune,dummy,MSE,0.1827380359172821,random_no_constants,6,50,50,30,50,50,100,3,80,2
16,tune,dummy,Misrankings score,0.6506238859180036,random_no_constants,6,50,50,30,50,50,100,3,80,2
17,tune,dummy,Loss,0.7350719000381094,random_no_constants,6,50,50,30,50,50,100,3,80,2
18,test,transformer,MSE,0.15893866121768951,random_no_constants,6,50,50,30,50,50,100,3,80,2
19,test,transformer,Misrankings score,0.6827094474153298,random_no_constants,6,50,50,30,50,50,100,3,80,2
20,test,transformer,Loss,0.8521829853944636,random_no_constants,6,50,50,30,50,50,100,3,80,2
21,test,dummy,MSE,0.1827380359172821,random_no_constants,6,50,50,30,50,50,100,3,80,2
22,test,dummy,Misrankings score,0.6506238859180036,random_no_constants,6,50,50,30,50,50,100,3,80,2
23,test,dummy,Loss,0.7350719000381094,random_no_constants,6,50,50,30,50,50,100,3,80,2
24,test,ELA,Loss,0.9227687812408318,random_no_constants,6,50,50,30,50,50,100,3,80,2
0,train,transformer,MSE,0.1592784970998764,random_no_constants,7,50,50,40,30,40,100,2,80,3
1,train,transformer,Misrankings score,0.6626436781609195,random_no_constants,7,50,50,40,30,40,100,2,80,3
2,train,transformer,Loss,0.8347804435183358,random_no_constants,7,50,50,40,30,40,100,2,80,3
3,train,dummy,MSE,0.18213990330696106,random_no_constants,7,50,50,40,30,40,100,2,80,3
4,train,dummy,Misrankings score,0.6129310344827587,random_no_constants,7,50,50,40,30,40,100,2,80,3
5,train,dummy,Loss,0.7496336749067454,random_no_constants,7,50,50,40,30,40,100,2,80,3
6,val,transformer,MSE,0.15004020929336548,random_no_constants,7,50,50,40,30,40,100,2,80,3
7,val,transformer,Misrankings score,0.6639928698752228,random_no_constants,7,50,50,40,30,40,100,2,80,3
8,val,transformer,Loss,0.8519014093677891,random_no_constants,7,50,50,40,30,40,100,2,80,3
9,val,dummy,MSE,0.17964258790016174,random_no_constants,7,50,50,40,30,40,100,2,80,3
10,val,dummy,Misrankings score,0.5909090909090909,random_no_constants,7,50,50,40,30,40,100,2,80,3
11,val,dummy,Loss,0.7058887111463575,random_no_constants,7,50,50,40,30,40,100,2,80,3
12,tune,transformer,MSE,0.15599612891674042,random_no_constants,7,50,50,40,30,40,100,2,80,3
13,tune,transformer,Misrankings score,0.6693404634581105,random_no_constants,7,50,50,40,30,40,100,2,80,3
14,tune,transformer,Loss,0.8204977317442851,random_no_constants,7,50,50,40,30,40,100,2,80,3
15,tune,dummy,MSE,0.1749195158481598,random_no_constants,7,50,50,40,30,40,100,2,80,3
16,tune,dummy,Misrankings score,0.6292335115864528,random_no_constants,7,50,50,40,30,40,100,2,80,3
17,tune,dummy,Loss,0.7563295491501276,random_no_constants,7,50,50,40,30,40,100,2,80,3
18,test,transformer,MSE,0.15599612891674042,random_no_constants,7,50,50,40,30,40,100,2,80,3
19,test,transformer,Misrankings score,0.6693404634581105,random_no_constants,7,50,50,40,30,40,100,2,80,3
20,test,transformer,Loss,0.8204977317442851,random_no_constants,7,50,50,40,30,40,100,2,80,3
21,test,dummy,MSE,0.1749195158481598,random_no_constants,7,50,50,40,30,40,100,2,80,3
22,test,dummy,Misrankings score,0.6292335115864528,random_no_constants,7,50,50,40,30,40,100,2,80,3
23,test,dummy,Loss,0.7563295491501276,random_no_constants,7,50,50,40,30,40,100,2,80,3
24,test,ELA,Loss,0.9067252530891303,random_no_constants,7,50,50,40,30,40,100,2,80,3
0,train,transformer,MSE,0.19509151577949524,random_no_constants,8,50,50,90,50,40,80,3,20,3
1,train,transformer,Misrankings score,0.6160919540229886,random_no_constants,8,50,50,90,50,40,80,3,20,3
2,train,transformer,Loss,0.7454967580653845,random_no_constants,8,50,50,90,50,40,80,3,20,3
3,train,dummy,MSE,0.18148328363895416,random_no_constants,8,50,50,90,50,40,80,3,20,3
4,train,dummy,Misrankings score,0.6502873563218391,random_no_constants,8,50,50,90,50,40,80,3,20,3
5,train,dummy,Loss,0.751279588113124,random_no_constants,8,50,50,90,50,40,80,3,20,3
6,val,transformer,MSE,0.19245827198028564,random_no_constants,8,50,50,90,50,40,80,3,20,3
7,val,transformer,Misrankings score,0.624777183600713,random_no_constants,8,50,50,90,50,40,80,3,20,3
8,val,transformer,Loss,0.7758302326283952,random_no_constants,8,50,50,90,50,40,80,3,20,3
9,val,dummy,MSE,0.1800762414932251,random_no_constants,8,50,50,90,50,40,80,3,20,3
10,val,dummy,Misrankings score,0.6497326203208557,random_no_constants,8,50,50,90,50,40,80,3,20,3
11,val,dummy,Loss,0.7349507520695185,random_no_constants,8,50,50,90,50,40,80,3,20,3
12,tune,transformer,MSE,0.19259652495384216,random_no_constants,8,50,50,90,50,40,80,3,20,3
13,tune,transformer,Misrankings score,0.6292335115864528,random_no_constants,8,50,50,90,50,40,80,3,20,3
14,tune,transformer,Loss,0.7121773772722377,random_no_constants,8,50,50,90,50,40,80,3,20,3
15,tune,dummy,MSE,0.18748460710048676,random_no_constants,8,50,50,90,50,40,80,3,20,3
16,tune,dummy,Misrankings score,0.64349376114082,random_no_constants,8,50,50,90,50,40,80,3,20,3
17,tune,dummy,Loss,0.7126418699158126,random_no_constants,8,50,50,90,50,40,80,3,20,3
18,test,transformer,MSE,0.19259652495384216,random_no_constants,8,50,50,90,50,40,80,3,20,3
19,test,transformer,Misrankings score,0.6292335115864528,random_no_constants,8,50,50,90,50,40,80,3,20,3
20,test,transformer,Loss,0.7121773772722377,random_no_constants,8,50,50,90,50,40,80,3,20,3
21,test,dummy,MSE,0.18748460710048676,random_no_constants,8,50,50,90,50,40,80,3,20,3
22,test,dummy,Misrankings score,0.64349376114082,random_no_constants,8,50,50,90,50,40,80,3,20,3
23,test,dummy,Loss,0.7126418699158126,random_no_constants,8,50,50,90,50,40,80,3,20,3
24,test,ELA,Loss,0.8627236178095805,random_no_constants,8,50,50,90,50,40,80,3,20,3
0,train,transformer,MSE,0.13863635063171387,random_no_constants,9,50,50,100,30,30,20,3,40,3
1,train,transformer,Misrankings score,0.696455938697318,random_no_constants,9,50,50,100,30,30,20,3,40,3
2,train,transformer,Loss,0.8770463530819026,random_no_constants,9,50,50,100,30,30,20,3,40,3
3,train,dummy,MSE,0.1832815408706665,random_no_constants,9,50,50,100,30,30,20,3,40,3
4,train,dummy,Misrankings score,0.6479885057471264,random_no_constants,9,50,50,100,30,30,20,3,40,3
5,train,dummy,Loss,0.7495234772076684,random_no_constants,9,50,50,100,30,30,20,3,40,3
6,val,transformer,MSE,0.1453448235988617,random_no_constants,9,50,50,100,30,30,20,3,40,3
7,val,transformer,Misrankings score,0.6907308377896613,random_no_constants,9,50,50,100,30,30,20,3,40,3
8,val,transformer,Loss,0.8507899156979731,random_no_constants,9,50,50,100,30,30,20,3,40,3
9,val,dummy,MSE,0.1796707659959793,random_no_constants,9,50,50,100,30,30,20,3,40,3
10,val,dummy,Misrankings score,0.6417112299465241,random_no_constants,9,50,50,100,30,30,20,3,40,3
11,val,dummy,Loss,0.6968002442924546,random_no_constants,9,50,50,100,30,30,20,3,40,3
12,tune,transformer,MSE,0.1469777375459671,random_no_constants,9,50,50,100,30,30,20,3,40,3
13,tune,transformer,Misrankings score,0.6764705882352942,random_no_constants,9,50,50,100,30,30,20,3,40,3
14,tune,transformer,Loss,0.8243569743547549,random_no_constants,9,50,50,100,30,30,20,3,40,3
15,tune,dummy,MSE,0.17942997813224792,random_no_constants,9,50,50,100,30,30,20,3,40,3
16,tune,dummy,Misrankings score,0.6586452762923352,random_no_constants,9,50,50,100,30,30,20,3,40,3
17,tune,dummy,Loss,0.7621265505086897,random_no_constants,9,50,50,100,30,30,20,3,40,3
18,test,transformer,MSE,0.1469777375459671,random_no_constants,9,50,50,100,30,30,20,3,40,3
19,test,transformer,Misrankings score,0.6764705882352942,random_no_constants,9,50,50,100,30,30,20,3,40,3
20,test,transformer,Loss,0.8243569743547549,random_no_constants,9,50,50,100,30,30,20,3,40,3
21,test,dummy,MSE,0.17942997813224792,random_no_constants,9,50,50,100,30,30,20,3,40,3
22,test,dummy,Misrankings score,0.6586452762923352,random_no_constants,9,50,50,100,30,30,20,3,40,3
23,test,dummy,Loss,0.7621265505086897,random_no_constants,9,50,50,100,30,30,20,3,40,3
24,test,ELA,Loss,0.8922462813383394,random_no_constants,9,50,50,100,30,30,20,3,40,3
