,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
0,train,transformer,MSE,0.08068353682756424,random_no_constants,4,50,10,60,40,40,40,3,60,2
1,train,transformer,Misrankings score,0.6957977207977208,random_no_constants,4,50,10,60,40,40,40,3,60,2
2,train,transformer,Loss,0.8267038969928027,random_no_constants,4,50,10,60,40,40,40,3,60,2
3,train,dummy,MSE,0.13180749118328094,random_no_constants,4,50,10,60,40,40,40,3,60,2
4,train,dummy,Misrankings score,0.5173789173789174,random_no_constants,4,50,10,60,40,40,40,3,60,2
5,train,dummy,Loss,0.6709842067354895,random_no_constants,4,50,10,60,40,40,40,3,60,2
6,val,transformer,MSE,0.08003580570220947,random_no_constants,4,50,10,60,40,40,40,3,60,2
7,val,transformer,Misrankings score,0.7220563847429519,random_no_constants,4,50,10,60,40,40,40,3,60,2
8,val,transformer,Loss,0.8586285118424913,random_no_constants,4,50,10,60,40,40,40,3,60,2
9,val,dummy,MSE,0.13256068527698517,random_no_constants,4,50,10,60,40,40,40,3,60,2
10,val,dummy,Misrankings score,0.5257048092868989,random_no_constants,4,50,10,60,40,40,40,3,60,2
11,val,dummy,Loss,0.6787486139498452,random_no_constants,4,50,10,60,40,40,40,3,60,2
12,tune,transformer,MSE,0.07826926559209824,random_no_constants,4,50,10,60,40,40,40,3,60,2
13,tune,transformer,Misrankings score,0.6985074626865672,random_no_constants,4,50,10,60,40,40,40,3,60,2
14,tune,transformer,Loss,0.8170674376700511,random_no_constants,4,50,10,60,40,40,40,3,60,2
15,tune,dummy,MSE,0.12606006860733032,random_no_constants,4,50,10,60,40,40,40,3,60,2
16,tune,dummy,Misrankings score,0.5615257048092869,random_no_constants,4,50,10,60,40,40,40,3,60,2
17,tune,dummy,Loss,0.6989493413667582,random_no_constants,4,50,10,60,40,40,40,3,60,2
18,test,transformer,MSE,0.07826926559209824,random_no_constants,4,50,10,60,40,40,40,3,60,2
19,test,transformer,Misrankings score,0.6985074626865672,random_no_constants,4,50,10,60,40,40,40,3,60,2
20,test,transformer,Loss,0.8170674376700511,random_no_constants,4,50,10,60,40,40,40,3,60,2
21,test,dummy,MSE,0.12606006860733032,random_no_constants,4,50,10,60,40,40,40,3,60,2
22,test,dummy,Misrankings score,0.5615257048092869,random_no_constants,4,50,10,60,40,40,40,3,60,2
23,test,dummy,Loss,0.6989493413667582,random_no_constants,4,50,10,60,40,40,40,3,60,2
24,test,ELA,Loss,0.8607872781401924,random_no_constants,4,50,10,60,40,40,40,3,60,2
0,train,transformer,MSE,0.13146387040615082,random_no_constants,5,50,10,80,30,40,60,3,60,1
1,train,transformer,Misrankings score,0.5068019943019944,random_no_constants,5,50,10,80,30,40,60,3,60,1
2,train,transformer,Loss,0.6714772590689622,random_no_constants,5,50,10,80,30,40,60,3,60,1
3,train,dummy,MSE,0.12955747544765472,random_no_constants,5,50,10,80,30,40,60,3,60,1
4,train,dummy,Misrankings score,0.5238960113960114,random_no_constants,5,50,10,80,30,40,60,3,60,1
5,train,dummy,Loss,0.6770098185695017,random_no_constants,5,50,10,80,30,40,60,3,60,1
6,val,transformer,MSE,0.13284321129322052,random_no_constants,5,50,10,80,30,40,60,3,60,1
7,val,transformer,Misrankings score,0.5074626865671642,random_no_constants,5,50,10,80,30,40,60,3,60,1
8,val,transformer,Loss,0.6582323379125056,random_no_constants,5,50,10,80,30,40,60,3,60,1
9,val,dummy,MSE,0.13299770653247833,random_no_constants,5,50,10,80,30,40,60,3,60,1
10,val,dummy,Misrankings score,0.5104477611940299,random_no_constants,5,50,10,80,30,40,60,3,60,1
11,val,dummy,Loss,0.628241453817992,random_no_constants,5,50,10,80,30,40,60,3,60,1
12,tune,transformer,MSE,0.14375430345535278,random_no_constants,5,50,10,80,30,40,60,3,60,1
13,tune,transformer,Misrankings score,0.47429519071310117,random_no_constants,5,50,10,80,30,40,60,3,60,1
14,tune,transformer,Loss,0.6348655334045458,random_no_constants,5,50,10,80,30,40,60,3,60,1
15,tune,dummy,MSE,0.14391368627548218,random_no_constants,5,50,10,80,30,40,60,3,60,1
16,tune,dummy,Misrankings score,0.4772802653399668,random_no_constants,5,50,10,80,30,40,60,3,60,1
17,tune,dummy,Loss,0.6651171418684911,random_no_constants,5,50,10,80,30,40,60,3,60,1
18,test,transformer,MSE,0.14375430345535278,random_no_constants,5,50,10,80,30,40,60,3,60,1
19,test,transformer,Misrankings score,0.47429519071310117,random_no_constants,5,50,10,80,30,40,60,3,60,1
20,test,transformer,Loss,0.6348655334045458,random_no_constants,5,50,10,80,30,40,60,3,60,1
21,test,dummy,MSE,0.14391368627548218,random_no_constants,5,50,10,80,30,40,60,3,60,1
22,test,dummy,Misrankings score,0.4772802653399668,random_no_constants,5,50,10,80,30,40,60,3,60,1
23,test,dummy,Loss,0.6651171418684911,random_no_constants,5,50,10,80,30,40,60,3,60,1
24,test,ELA,Loss,0.8923681568566804,random_no_constants,5,50,10,80,30,40,60,3,60,1
0,train,transformer,MSE,0.13071583211421967,random_no_constants,6,50,10,100,10,30,20,2,40,3
1,train,transformer,Misrankings score,0.5031339031339032,random_no_constants,6,50,10,100,10,30,20,2,40,3
2,train,transformer,Loss,0.6822636020926455,random_no_constants,6,50,10,100,10,30,20,2,40,3
3,train,dummy,MSE,0.12967169284820557,random_no_constants,6,50,10,100,10,30,20,2,40,3
4,train,dummy,Misrankings score,0.5299501424501425,random_no_constants,6,50,10,100,10,30,20,2,40,3
5,train,dummy,Loss,0.6772054099117932,random_no_constants,6,50,10,100,10,30,20,2,40,3
6,val,transformer,MSE,0.13136640191078186,random_no_constants,6,50,10,100,10,30,20,2,40,3
7,val,transformer,Misrankings score,0.5087893864013266,random_no_constants,6,50,10,100,10,30,20,2,40,3
8,val,transformer,Loss,0.6667454397361846,random_no_constants,6,50,10,100,10,30,20,2,40,3
9,val,dummy,MSE,0.12993089854717255,random_no_constants,6,50,10,100,10,30,20,2,40,3
10,val,dummy,Misrankings score,0.5336650082918739,random_no_constants,6,50,10,100,10,30,20,2,40,3
11,val,dummy,Loss,0.6588306852582103,random_no_constants,6,50,10,100,10,30,20,2,40,3
12,tune,transformer,MSE,0.1284964233636856,random_no_constants,6,50,10,100,10,30,20,2,40,3
13,tune,transformer,Misrankings score,0.5024875621890548,random_no_constants,6,50,10,100,10,30,20,2,40,3
14,tune,transformer,Loss,0.6953471950430297,random_no_constants,6,50,10,100,10,30,20,2,40,3
15,tune,dummy,MSE,0.12729889154434204,random_no_constants,6,50,10,100,10,30,20,2,40,3
16,tune,dummy,Misrankings score,0.527363184079602,random_no_constants,6,50,10,100,10,30,20,2,40,3
17,tune,dummy,Loss,0.6703543963140485,random_no_constants,6,50,10,100,10,30,20,2,40,3
18,test,transformer,MSE,0.1284964233636856,random_no_constants,6,50,10,100,10,30,20,2,40,3
19,test,transformer,Misrankings score,0.5024875621890548,random_no_constants,6,50,10,100,10,30,20,2,40,3
20,test,transformer,Loss,0.6953471950430297,random_no_constants,6,50,10,100,10,30,20,2,40,3
21,test,dummy,MSE,0.12729889154434204,random_no_constants,6,50,10,100,10,30,20,2,40,3
22,test,dummy,Misrankings score,0.527363184079602,random_no_constants,6,50,10,100,10,30,20,2,40,3
23,test,dummy,Loss,0.6703543963140485,random_no_constants,6,50,10,100,10,30,20,2,40,3
24,test,ELA,Loss,0.8424732247691967,random_no_constants,6,50,10,100,10,30,20,2,40,3
0,train,transformer,MSE,0.12702791392803192,random_no_constants,7,50,10,40,20,30,100,2,80,2
1,train,transformer,Misrankings score,0.5102564102564102,random_no_constants,7,50,10,40,20,30,100,2,80,2
