,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
1,train,transformer,Misrankings score,0.7211773852057695,random_no_constants,2,50,30,30,40,20,40,1,20,2
2,train,transformer,Loss,0.8865286886792072,random_no_constants,2,50,30,30,40,20,40,1,20,2
3,train,dummy,MSE,0.1365099549293518,random_no_constants,2,50,30,30,40,20,40,1,20,2
4,train,dummy,Misrankings score,0.5908015746989546,random_no_constants,2,50,30,30,40,20,40,1,20,2
5,train,dummy,Loss,0.8293854766665164,random_no_constants,2,50,30,30,40,20,40,1,20,2
6,val,transformer,MSE,0.0798468291759491,random_no_constants,2,50,30,30,40,20,40,1,20,2
7,val,transformer,Misrankings score,0.7125850340136054,random_no_constants,2,50,30,30,40,20,40,1,20,2
8,val,transformer,Loss,0.9147337424896453,random_no_constants,2,50,30,30,40,20,40,1,20,2
9,val,dummy,MSE,0.1284806728363037,random_no_constants,2,50,30,30,40,20,40,1,20,2
10,val,dummy,Misrankings score,0.591295609152752,random_no_constants,2,50,30,30,40,20,40,1,20,2
11,val,dummy,Loss,0.8628643650128721,random_no_constants,2,50,30,30,40,20,40,1,20,2
12,tune,transformer,MSE,0.07018869370222092,random_no_constants,2,50,30,30,40,20,40,1,20,2
13,tune,transformer,Misrankings score,0.7291955083833257,random_no_constants,2,50,30,30,40,20,40,1,20,2
14,tune,transformer,Loss,0.9065394151537761,random_no_constants,2,50,30,30,40,20,40,1,20,2
15,tune,dummy,MSE,0.12303168326616287,random_no_constants,2,50,30,30,40,20,40,1,20,2
16,tune,dummy,Misrankings score,0.6007537301953546,random_no_constants,2,50,30,30,40,20,40,1,20,2
17,tune,dummy,Loss,0.8443753829051486,random_no_constants,2,50,30,30,40,20,40,1,20,2
18,test,transformer,MSE,0.07018869370222092,random_no_constants,2,50,30,30,40,20,40,1,20,2
19,test,transformer,Misrankings score,0.7291955083833257,random_no_constants,2,50,30,30,40,20,40,1,20,2
20,test,transformer,Loss,0.9065394151537761,random_no_constants,2,50,30,30,40,20,40,1,20,2
21,test,dummy,MSE,0.12303168326616287,random_no_constants,2,50,30,30,40,20,40,1,20,2
22,test,dummy,Misrankings score,0.6007537301953546,random_no_constants,2,50,30,30,40,20,40,1,20,2
23,test,dummy,Loss,0.8443753829051486,random_no_constants,2,50,30,30,40,20,40,1,20,2
24,test,ELA,Loss,0.9344812510374537,random_no_constants,2,50,30,30,40,20,40,1,20,2
0,train,transformer,MSE,0.08369266986846924,random_no_constants,3,50,30,60,30,20,100,2,20,3
1,train,transformer,Misrankings score,0.7098633717083499,random_no_constants,3,50,30,60,30,20,100,2,20,3
2,train,transformer,Loss,0.8907423606766995,random_no_constants,3,50,30,60,30,20,100,2,20,3
3,train,dummy,MSE,0.13258348405361176,random_no_constants,3,50,30,60,30,20,100,2,20,3
4,train,dummy,Misrankings score,0.59102487759693,random_no_constants,3,50,30,60,30,20,100,2,20,3
5,train,dummy,Loss,0.8386020473664664,random_no_constants,3,50,30,60,30,20,100,2,20,3
6,val,transformer,MSE,0.09513524919748306,random_no_constants,3,50,30,60,30,20,100,2,20,3
7,val,transformer,Misrankings score,0.7158317872603587,random_no_constants,3,50,30,60,30,20,100,2,20,3
8,val,transformer,Loss,0.8758605136362826,random_no_constants,3,50,30,60,30,20,100,2,20,3
9,val,dummy,MSE,0.1447092592716217,random_no_constants,3,50,30,60,30,20,100,2,20,3
10,val,dummy,Misrankings score,0.5898268398268398,random_no_constants,3,50,30,60,30,20,100,2,20,3
11,val,dummy,Loss,0.8144310447569614,random_no_constants,3,50,30,60,30,20,100,2,20,3
12,tune,transformer,MSE,0.08158017694950104,random_no_constants,3,50,30,60,30,20,100,2,20,3
13,tune,transformer,Misrankings score,0.7114290109213967,random_no_constants,3,50,30,60,30,20,100,2,20,3
14,tune,transformer,Loss,0.8951291841958566,random_no_constants,3,50,30,60,30,20,100,2,20,3
15,tune,dummy,MSE,0.13346321880817413,random_no_constants,3,50,30,60,30,20,100,2,20,3
16,tune,dummy,Misrankings score,0.5956775880633749,random_no_constants,3,50,30,60,30,20,100,2,20,3
17,tune,dummy,Loss,0.8202560172100363,random_no_constants,3,50,30,60,30,20,100,2,20,3
18,test,transformer,MSE,0.08158017694950104,random_no_constants,3,50,30,60,30,20,100,2,20,3
19,test,transformer,Misrankings score,0.7114290109213967,random_no_constants,3,50,30,60,30,20,100,2,20,3
20,test,transformer,Loss,0.8951291841958566,random_no_constants,3,50,30,60,30,20,100,2,20,3
21,test,dummy,MSE,0.13346321880817413,random_no_constants,3,50,30,60,30,20,100,2,20,3
22,test,dummy,Misrankings score,0.5956775880633749,random_no_constants,3,50,30,60,30,20,100,2,20,3
23,test,dummy,Loss,0.8202560172100363,random_no_constants,3,50,30,60,30,20,100,2,20,3
24,test,ELA,Loss,0.9117188913550707,random_no_constants,3,50,30,60,30,20,100,2,20,3
